latitude,longitude,co2_tonnes
29.550000,86.850000,2.398810
29.550000,86.950000,2.603730
29.550000,87.050000,2.567570
29.550000,87.150000,4.821720
29.550000,87.250000,3.122070
29.550000,87.300,308.835999
29.550000,87.750000,86.363197
29.550000,87.850000,19.238701
29.550000,87.9500000,308.835999
29.550000,87.750000,86.363197
29.550000,87.850000,19.238701
29.550000,87.950000,19.865499
29.550000,88.050000,132.981995
29.550000,88.150000,874.807983
29.550000,88.250000,111.580002
29.650000,80.050000,9566.740234
29.650000,80.150000,7093.020020
29.650000,80.250000,50581.101563
29.650000,80.350000,5235.830078
29.650000,80.450000,4726.479980
29.650000,80.550000,7403.549805
29.650000,80.650000,7257.419922
29.650000,80.750000,6578.109863
29.650000,80.850000,3455.879883
29.650000,80.950000,961.461975
29.650000,81.050000,626.632019
29.650000,81.150000,1121.260010
29.650000,81.250000,1835.349976
29.650000,81.350000,1953.050049
29.650000,81.450000,50.121799
29.650000,81.550000,70.115196
29.650000,81.650000,444.648010
29.650000,81.750000,1282.439941
29.650000,81.850000,3109.209961
29.650000,81.950000,3718.959961
29.650000,82.050000,746.093018
29.650000,82.150000,216.800003
29.650000,82.250000,129.216003
29.650000,82.350000,90.966499
29.650000,82.450000,54.167599
29.650000,82.550000,55.828701
29.650000,82.650000,36.371201
29.650000,82.750000,243.606995
29.650000,82.850000,496.246002
29.650000,82.950000,221.729996
29.650000,83.050000,65.441101
29.650000,83.150000,147.927002
29.650000,83.250000,173.442001
29.650000,83.650000,131.940002
29.650000,83.950000,240.931000
29.650000,84.150000,1.905820
29.650000,84.250000,1.127100
29.650000,84.350000,55.208599
29.650000,84.450000,346.360992
29.650000,84.550000,369.950012
29.650000,84.650000,0.244237
29.650000,84.750000,19.464701
29.650000,84.850000,57.906700
29.650000,84.950000,10.824600
29.650000,85.050000,0.168760
29.650000,85.150000,0.192869
29.650000,85.250000,0.096434
29.650000,85.350000,20.331301
29.650000,85.450000,66.918297
29.650000,85.550000,25.839300
29.650000,85.650000,66.222900
29.650000,85.750000,12922.400391
29.650000,85.850000,58.194801
29.650000,85.950000,0.421901
29.650000,86.050000,26.831100
2.650000,86.450000,1.217490
29.650000,86.550000,1.868420
29.650000,86.650000,2.217990
29.650000,86.550000,1.868420
29.650000,86.650000,2.217990
29.650000,86.750000,3.025630
29.650000,86.850000,1.796090
29.650000,86.950000,1.434460
29.650000,87.050000,756.158997
29.650000,87.150000,3.326990
29.650000,87.250000,2.302370
29.650000,87.350000,3.977920
29.650000,87.450000,59.095001
29.650000,87.550000,137.016998
29.650000,87.650000,5875.859863
29.650000,87.750000,29.032301
29.650000,87.850000,7.316970
29.650000,87.950000,118.277000
29.650000,88.050000,114.134003
29.650000,88.150000,6.919170
29.650000,88.250000,346.233002
29.750000,80.050000,8851.080078
29.750000,80.150000,6523.520020
29.750000,80.250000,48445.101563
29.750000,80.350000,5818.859863
29.750000,80.450000,4246.109863
29.750000,80.550000,1945.430054
29.750000,80.650000,3110.209961
29.750000,80.750000,3635.340088
29.750000,80.850000,2062.350098
29.750000,80.950000,80.304199
29.750000,81.050000,48.549599
29.750000,81.150000,75.435303
29.750000,81.250000,138.654999
29.750000,81.350000,249.358002
29.750000,81.450000,84.553497
29.750000,81.550000,56.950199
29.750000,81.650000,11.853300
29.750000,81.750000,38.845798
29.750000,81.850000,404.398010
29.750000,81.950000,2304.560059
29.750000,82.050000,1518.119995
29.750000,82.150000,4.849700
29.750000,82.250000,7.392970
29.750000,82.350000,106.719002
29.750000,82.450000,169.375000
29.750000,82.550000,130.194000
29.750000,82.650000,499.378998
29.750000,82.750000,478.338013
29.750000,82.850000,97.208900
29.750000,83.050000,122.488998
29.750000,83.150000,108.643997
29.750000,83.250000,31.320400
29.750000,83.350000,52.587101
29.750000,83.450000,62.643398
29.750000,83.550000,194.613998
29.750000,83.650000,707.898010
29.750000,83.750000,61.112598
29.750000,83.850000,49.780800
29.750000,83.950000,27.432800
29.750000,84.050000,3819.090088
29.750000,84.250000,99.812202
29.750000,84.350000,498.692993
29.750000,84.450000,257.062988
29.750000,84.950000,72.717903
29.750000,85.050000,7.169410
29.750750000,84.850000,84.850700
29.750000,84.950000,72.717903
29.750000,85.050000,7.169410
29.750000,85.150000,9.227870
29.750000,85.250000,40.902500
29.750000,85.350000,64.120102
29.750000,85.450000,42.086601
29.750000,85.550000,63.762699
29.750000,85.650000,59.492599
29.750000,85.750000,12954.500000
29.750000,85.850000,0.590661
29.750000,85.950000,0.349575
29.750000,86.050000,634.913025
29.750000,86.150000,310.078003
29.750000,86.250000,395.419006
29.750000,86.350000,0.940236
29.750000,86.450000,1.000510
29.750000,86.550000,0.747367
29.750000,86.650000,1.410350
29.750000,86.750000,0.892019
29.750000,86.850000,1.109000
29.750000,86.950000,0.867910
29.750000,87.050000,1.012560
29.750000,87.150000,3.363150
29.750000,87.250000,2.736330
29.750000,87.350000,46.015400
29.750000,87.450000,401.959015
29.750000,87.550000,24.880199
29.750000,87.650000,64.629097
29.750000,87.750000,5.086920
29.750000,88.250000,405.697998
29.850000,80.050000,8504.500000
29.750000,88.250000,405.697998
29.850000,80.050000,8504.500000
29.850000,80.150000,44116.898438
29.850000,80.250000,24722.199219
29.850000,80.350000,4393.209961
29.850000,80.450000,7233.850098
29.850000,80.550000,29344.400391
29.850000,80.650000,1313.800049
29.850000,80.750000,143.487000
29.850000,80.850000,1352.160034
29.850000,80.950000,95.438202
29.850000,81.050000,9.326540
29.850000,81.150000,50.652901
29.850000,81.250000,100.720001
29.850000,81.350000,32.274200
29.850000,81.450000,0.743942
29.850000,81.550000,1.132420
29.850000,81.650000,3.749200
29.850000,81.750000,119.011002
29.850000,81.850000,2266.300049
29.850000,81.950000,428.738007
29.850000,82.050000,1.375100
29.850000,82.150000,12.005300
29.850000,82.250000,34.681702
29.850000,82.350000,62.786701
29.850000,82.450000,163.291000
29.850000,82.550000,438.407990
29.850000,82.650000,348.972992
29.850000,82.850000,43.246399
29.850000,82.950000,237.673004
29.850000,83.050000,178.496994
29.850000,83.150000,134.326996
29.850000,83.250000,128.597000
29.850000,83.350000,1200.300049
29.850000,83.450000,180.056000
29.850000,83.550000,78.955002
29.850000,83.750000,633.989014
29.850000,83.850000,122.372002
29.850000,83.950000,65.431297
29.850000,84.050000,81.474602
29.850000,84.150000,333.307007
29.850000,84.250000,839.169983
29.850000,84.350000,292.882996
29.850000,84.450000,56.787201
29.850000,84.550000,49.396301
29.850000,84.650000,74.746201
29.850000,84.750000,84.520203
29.850000,84.850000,84.098602
29.850000,84.950000,55.996101
29.850000,85.050000,3.545770
29.850000,85.150000,52.194302
29.850000,85.250000,93.113098
29.850000,85.350000,51.963100
29.850000,85.450000,59.496399
29.850000,85.550000,63.393101
29.850000,85.650000,42.831402
29.850000,85.750000,14359.700195
29.850000,85.850000,0.373684
29.850000,85.950000,651.419006
29.850000,86.050000,231.326996
29.850000,86.150000,0.928182
29.850000,86.650000,1.096940
29.850000,86.750000,1.477770
29.850000,86.650000,1.096940
29.850000,86.750000,1.477770
29.850000,86.850000,1.398300
29.850000,86.950000,0.747367
29.850000,87.050000,1.193380
29.850000,87.150000,2.688110
29.850000,87.250000,33.248699
29.850000,87.350000,298.971008
29.850000,87.450000,2.230050
29.850000,87.550000,69.097298
29.850000,87.650000,3.037690
29.850000,87.750000,95.859901
29.850000,87.850000,119.739998
29.850000,87.950000,1019.450012
29.850000,88.050000,495.346008
29.850000,88.150000,307.975006
29.850000,88.250000,2.001020
29.950000,80.050000,6345.290039
29.950000,80.150000,9840.360352
29.950000,80.250000,4817.089844
29.950000,80.350000,3607.149902
29.950000,80.450000,1914.219971
29.950000,80.550000,13236.400391
29.950000,80.650000,6561.279785
29.950000,80.750000,1797.979980
29.950000,80.850000,5.326440
29.950000,80.950000,11.072800
29.950000,81.050000,98.036797
29.950000,81.150000,85.555603
29.950000,81.250000,0.565530
29.950000,81.350000,1.227480
29.950000,81.450000,0.417937
29.950000,81.550000,0.404215
29.950000,81.650000,105.176003
29.950000,81.750000,1104.760010
29.950000,81.850000,2409.449951
29.950000,81.950000,101.955002
29.950000,82.050000,0.194691
29.950000,82.150000,0.113106
29.950000,82.250000,65.548103
29.950000,82.350000,193.768997
29.950000,82.450000,417.186005
29.950000,82.550000,107.046997
29.950000,82.750000,92.117996
29.950000,82.850000,129.473999
29.950000,83.350000,17549.699219
29.950000,83.450000,7204.390137
29.950000,83.550000,120.945999
29.950000,83.650000,133.145996
29.950000,83.750000,132.459000
29.950000,83.850000,119.650002
29.950000,83.950000,107.867996
29.950000,84.050000,327.281006
29.950000,84.150000,515.927002
29.950000,84.250000,187.078003
29.950000,84.350000,0.129742
29.950000,84.550000,42.866199
29.950000,84.650000,94.900803
29.950000,84.750000,142.326004
29.950000,84.850000,121.133003
29.950000,84.950000,69.618301
29.9550000,85.350000,52.858700
29.950000,85.450000,65.768303
29.950000,85.550000,28.567301
29.95050000,85.350000,52.858700
29.950000,85.450000,65.768303
29.950000,85.550000,28.567301
29.950000,85.650000,5819.370117
29.950000,85.750000,8381.769531
29.950000,85.850000,655.557007
29.950000,85.950000,193.725006
29.950000,86.050000,0.253140
29.950000,86.150000,0.265195
29.950000,86.250000,0.096434
29.950000,86.350000,0.289303
29.950000,86.450000,0.337521
29.950000,86.550000,207.533997
29.950000,86.650000,336.040985
29.950000,86.750000,0.662987
29.950000,86.850000,0.614770
29.950000,86.950000,1.096940
29.950000,87.050000,1.000510
29.950000,87.150000,1029.420044
29.950000,87.250000,132.809006
29.950000,87.350000,0.843802
29.950000,87.450000,56.703400
29.950000,87.550000,37.643600
29.950000,87.650000,570.919006
29.950000,87.750000,2192.260010
29.950000,87.850000,70.349899
29.950000,87.950000,516.450989
29.950000,88.050000,1825.739990
29.950000,88.150000,1.000510
29.950000,88.250000,1.036670
30.050000,80.050000,5262.629883
30.050000,80.150000,3910.770020
30.050000,80.250000,5264.939941
30.050000,80.350000,3669.189941
30.050000,80.450000,914.643005
30.050000,80.550000,1682.869995
30.050000,80.650000,1108.239990
30.050000,80.750000,2575.909912
30.050000,80.850000,308.808014
30.050000,80.950000,283.713013
30.050000,81.050000,84.066498
30.050000,81.150000,0.571476
30.050000,81.250000,0.252171
30.050000,81.350000,1.162750
30.050000,81.450000,1.226770
30.050000,81.550000,1528.430054
30.050000,81.650000,1837.839966
30.050000,81.750000,1468.930054
30.050000,81.850000,113.990997
30.050000,81.950000,30.030899
30.050000,82.050000,0.815629
30.050000,82.150000,164.975006
30.050000,82.250000,400.377014
30.050000,82.350000,255.914001
30.050000,82.650000,124.132004
30.050000,82.750000,106.427002
30.050000,83.250000,102.040001
30.050000,83.350000,115.903000
30.050000,83.450000,23198.300781
30.050000,83.850000,33.351799
30.050000,83.950000,410.437012
30.050000,84.050000,525.931030
30.050000,84.450000,107.922997
30.050000,84.550000,62.281101
30.050000,84.750000,1.467510
30.050000,84.450000,107.922997
30.050000,84.550000,62.281101
30.050000,84.750000,1.467510
30.050000,84.950000,64.217598
30.050000,85.050000,40.618099
30.050000,85.150000,63.406300
30.050000,85.250000,81.169098
30.050000,85.350000,121.461998
30.050000,85.450000,762.192993
30.050000,85.550000,9106.469727
30.050000,85.650000,15369.900391
30.050000,85.750000,709.184021
30.050000,85.850000,109.364998
30.050000,85.950000,39.731800
30.050000,86.050000,0.072326
30.050000,86.150000,0.542444
30.050000,86.250000,0.313412
30.050000,86.350000,0.096434
30.050000,86.450000,253.102005
30.050000,86.550000,0.156706
30.050000,86.650000,1.193380
30.050000,86.750000,1.109000
30.050000,86.850000,0.602715
30.050000,86.950000,7.875430
30.050000,87.050000,0.470118
30.050000,87.150000,133.138000
30.050000,87.250000,0.518335
30.050000,87.350000,0.518335
30.050000,87.450000,64.115997
30.050000,87.550000,71.180801
30.050000,87.650000,126.365997
30.050000,87.750000,104.823997
30.050000,87.850000,512.939026
30.050000,87.950000,51.404499
30.050000,88.050000,0.771476
30.050000,88.150000,95.855598
30.050000,88.250000,194.417007
30.150000,80.050000,1233.770020
30.150000,80.150000,1282.560059
30.150000,80.250000,2120.669922
30.150000,80.350000,846.838989
30.150000,80.450000,274.967987
30.150000,80.550000,292.894012
30.150000,80.650000,327.319000
30.150000,80.750000,116.916000
30.150000,80.850000,921.059998
30.150000,80.950000,81.642601
30.150000,81.050000,150.268005
30.150000,81.150000,197.585999
30.150000,81.250000,710.408997
30.150000,81.350000,1850.900024
30.150000,81.450000,1341.140015
30.150000,81.550000,1317.579956
30.150000,81.650000,120.841003
30.150000,81.750000,0.113106
30.150000,81.850000,0.122804
30.150000,81.950000,15.815300
30.150000,82.050000,239.585007
30.150000,82.150000,436.230988
30.150000,82.250000,196.949005
30.150000,82.550000,134.272003
30.150000,82.650000,39.068401
30.150000,83.050000,376.109009
30.150000,83.150000,87.637199
30.150000,83.250000,121.737000
30.150000,83.350000,950.489990
30.150000,83.650000,1290.300049
30.150000,83.750000,94.346199
30.150000,83.850000,471.804993
30.150000,83.950000,274.804993
30.150000,84.050000,22.185400
30.150000,84.150000,22.176399
30.150000,84.250000,22.032400
30.150000,84.350000,22.185900
30.150000,84.450000,10.050400
30.150000,84.550000,88.041603
30.150000,84.650000,118.829002
30.150000,84.750000,132.177002
30.150000,84.850000,200.263000
30.150000,84.950000,140.445999
30.150000,85.050000,220.477997
30.150000,85.150000,63.953602
30.150000,85.250000,66.978897
30.150000,85.350000,9137.120117
30.150000,85.450000,13441.299805
30.150000,85.550000,2255.129883
30.150000,85.650000,606.151001
30.150000,85.750000,63.749901
30.150000,85.850000,0.024109
30.150000,85.950000,36.216499
30.150000,86.050000,53.062302
30.150000,86.150000,62.260700
30.150000,86.250000,66.533401
30.150000,86.350000,67.208702
30.150000,86.4500,22.624201
30.150000,86.850000,0.470118
30.150000,86.950000,0.542444
30.150000,86.850000,0.470118
30.150000,86.950000,0.542444
30.150000,87.050000,132.949005
30.150000,87.150000,1.995910
30.150000,87.250000,41.777500
30.150000,87.350000,150.259995
30.150000,87.450000,136.878006
30.150000,87.550000,130.016998
30.150000,87.650000,282.127991
30.150000,87.750000,512.067017
30.150000,87.850000,260.716003
30.150000,87.950000,217.552002
30.150000,88.050000,209.332993
30.150000,88.150000,153.582993
30.150000,88.250000,0.433955
30.250000,80.050000,268.967010
30.250000,80.150000,242.679001
30.250000,80.250000,345.149994
30.250000,80.350000,110.542000
30.250000,80.450000,108.194000
30.250000,80.550000,488.574005
30.250000,80.650000,140.755997
30.250000,80.750000,12.695800
30.250000,80.850000,87.919197
30.250000,80.950000,160.052002
30.250000,81.050000,2.093450
30.250000,81.150000,8215.519531
30.250000,81.250000,305.566010
30.250000,81.350000,272.519012
30.250000,81.450000,387.480011
30.250000,81.550000,286.803986
30.250000,81.650000,1.689410
30.250000,81.750000,0.077876
30.250000,81.850000,0.011125
30.250000,81.950000,388.713989
30.250000,82.050000,378.209991
30.250000,82.350000,99.663902
30.250000,82.450000,127.389000
30.250000,82.950000,2476.770020
30.250000,83.050000,68.025703
30.250000,83.150000,124.975998
30.250000,83.650000,241.350998
30.250000,83.750000,520.187012
30.250000,83.850000,239.699005
30.250000,83.950000,1.204190
30.250000,84.050000,13.076400
30.250000,84.150000,22.062201
30.250000,84.250000,22.129299
30.250000,84.350000,22.177401
30.250000,84.450000,51.304699
30.250000,84.550000,699.192017
30.250000,84.750000,67.066803
30.250000,84.950000,67.167900
30.250000,85.050000,66.332703
30.250000,85.150000,163.518005
30.250000,85.250000,122.950996
30.250000,85.350000,13914.000000
30.250000,85.450000,269.709991
30.250000,85.550000,707.429993
30.250000,85.650000,161.917999
30.250000,85.750000,24.547600
30.250000,85.950,0.216978
30.250000,86.350000,0.192869
30.250000,86.450000,0.156706
30.250000,86.350000,0.192869
30.250000,86.450000,0.156706
30.250000,86.550000,0.253140
30.250000,86.650000,25.674299
30.250000,86.750000,48.038799
30.250000,86.850000,59.148998
30.250000,86.950000,197.746002
30.250000,87.050000,67.243797
30.250000,87.150000,108.872002
30.250000,87.250000,242.944000
30.250000,87.350000,262.661011
30.250000,87.450000,422.484985
30.250000,87.550000,653.617981
30.250000,87.650000,636.344971
30.250000,87.750000,332.789001
30.250000,87.850000,162.878006
30.250000,87.950000,578.870972
30.250000,88.050000,0.373684
30.250000,88.150000,0.421901
30.250000,88.250000,0.494227
30.350000,80.050000,23.107599
30.350000,80.150000,148.365005
30.350000,80.250000,124.074997
30.350000,80.350000,35.137699
30.350000,80.450000,118.403999
30.350000,80.550000,140.309006
30.350000,80.650000,79.604599
30.350000,80.750000,97.725502
30.350000,80.850000,53.659100
30.350000,80.950000,1.350080
30.350000,81.050000,3.760940
30.350000,81.150000,16348.900391
30.350000,81.250000,100.188004
30.350000,81.350000,152.514008
30.350000,81.450000,129.847000
30.350000,81.550000,58.108501
30.350000,81.650000,185.878006
30.350000,81.750000,325.609985
30.350000,81.850000,591.882996
30.350000,81.950000,252.632996
30.350000,82.250000,127.561996
30.350000,82.350000,99.438202
30.350000,82.950000,36.126202
30.350000,83.050000,129.563995
30.350000,83.550000,301.990997
30.350000,83.650000,497.614014
30.350000,83.750000,190.598999
30.350000,84.150000,5.787380
30.350000,84.250000,19.296000
30.350000,84.350000,22.160101
30.350000,84.450000,22.064899
30.350000,84.550000,56.939499
30.350000,84.650000,65.580399
30.350000,84.750000,22.229500
30.350000,84.850000,66.420799
30.350000,84.950000,45.763000
30.350000,85.050000,62.435799
30.350000,85.350000,10833.700195
30.350000,85.450000,566.812988
30.350000,85.550000,65.565201
30.350000,85.650000,47.538898
30.350000,85.750000,100.821999
30.350000,85.850000,123.835999
30.350000,85.950000,133.503006
30.350000,86.050000,132.802994
30.350000,86.150000,121.917999
30.350000,86.250000,97.317596
30.350000,86.350000,38.094799
30.350000,86.450000,0.180815
30.350000,86.550000,0.168760
30.350000,86.650000,0.470118
30.350000,86.750000,0.313412
30.350000,86.850000,133.240997
30.350000,86.950000,0.120543
30.350000,87.050000,28.851200
30.350000,87.150000,205.792007
30.350000,87.250000,318.187012
30.350000,87.350000,393.681000
30.350000,87.450000,721.729980
30.350000,87.550000,455.980988
30.350000,87.650000,158.453995
30.350000,87.750000,118.164001
30.350000,87.850000,150.645004
30.350000,87.950000,142.832993
30.350000,88.050000,72.890503
30.350000,88.150000,55.744701
30.350000,88.250000,43.610600
30.450000,80.050000,39.435902
30.450000,80.150000,173.591995
30.450000,80.250000,67.718903
30.450000,80.350000,69.958702
30.450000,80.450000,12.974900
30.450000,80.550000,0.084380
30.450000,80.750000,1.193380
30.450000,80.85000,14446.900391
30.450000,81.250000,115.507004
30.450000,81.350000,132.699997
30.450000,81.450,14446.900391
30.450000,81.250000,115.507004
30.450000,81.350000,132.699997
30.450000,81.450000,0.458064
30.450000,81.550000,1.663490
30.450000,81.650000,192.973007
30.450000,81.750000,511.678009
30.450000,81.850000,297.514008
30.450000,81.950000,191.632996
30.450000,82.050000,216.356003
30.450000,82.150000,216.759995
30.450000,82.950000,132.496994
30.450000,83.350000,38.020000
30.450000,83.450000,327.868988
30.450000,83.550000,397.321014
30.450000,83.650000,74.490402
30.450000,84.250000,1.047050
30.450000,84.350000,12.798700
30.450000,84.450000,72.202400
30.450000,84.550000,81.762703
30.450000,84.650000,43.461899
30.450000,84.750000,63.737598
30.450000,84.850000,54.766399
30.450000,84.950000,57.369999
30.450000,85.150000,4248.310059
30.450000,85.250000,15150.900391
30.450000,85.350000,6594.240234
30.450000,85.450000,58.952099
30.450000,85.550000,38.231300
30.450000,85.850000,5.655810
30.450000,86.350000,1005.200012
30.450000,86.450000,121.972000
3.450000,86.250000,54.619499
30.450000,86.350000,1005.200012
30.450000,86.450000,121.972000
30.450000,86.550000,132.684998
30.450000,86.650000,133.593002
30.450000,86.750000,413.985992
30.450000,86.850000,670.038025
30.450000,86.950000,1037.650024
30.450000,87.050000,170.106995
30.450000,87.150000,93.376999
30.450000,87.250000,218.832993
30.450000,87.350000,458.377014
30.450000,87.450000,208.796005
30.450000,87.550000,74.657097
30.450000,87.850000,0.0050
